,nodos,aristas,numero nodos,numero aristas,densidad,grado maximo,regular,Euleriano,bipartita,bipartita completa,bipartita completa balanceada,arbol,vertex cover number,matching number,numero ciclos,numero ciclos pares,numero ciclos impares,numero ciclos base,numero ciclos pares base,numero ciclos impares base,singular,espectro adj,energias vertice,randic,mejor randic,energia
601,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (0, 6), (1, 2), (1, 5), (1, 6), (2, 3), (2, 5), (2, 6), (3, 4)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,22,9,13,5,1,4,True,"[ 3.39526012 -2.16924926 -1.61803399 -1.28369453  0.61803399  1.05768367
  0.        ]","[1.72339883 1.77955303 1.72339883 1.30768702 1.30768702 1.15011541
 1.15011541]",3.4391575887554255,3.5,10.141955554296917
602,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (3, 4), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,5,3,13,5,8,5,0,5,False,"[ 3.42193923  1.84661824 -1.9427206  -0.32583688 -1.         -1.
 -1.        ]","[1.4157056  1.69793375 1.76804944 1.4157056  1.69793375 1.27089341
 1.27089341]",3.4451406528991324,3.5,10.537114942920178
603,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 6), (2, 3), (2, 5), (3, 4), (3, 5), (4, 5), (5, 6)]",7,11,0.5238095238095238,5,False,False,False,False,False,False,4,3,21,10,11,5,2,3,True,"[ 3.31389582 -2.45602367 -1.61803399 -0.92290339 -0.          0.61803399
  1.06503124]","[1.35774192 1.44520717 1.35774192 1.51661847 1.51661847 1.89697293
 0.90302124]",3.423938282136012,3.5,9.993922098921583
604,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 4), (2, 3), (2, 5), (3, 5), (3, 6), (4, 5), (5, 6)]",7,11,0.5238095238095238,5,False,False,False,False,False,False,4,3,18,8,10,5,1,4,False,"[ 3.30218821  1.5692613  -2.32226117  0.39356835 -1.28604264 -1.
 -0.65671406]","[1.50565081 1.42882009 1.35022576 1.60044978 1.50565081 1.97562579
 1.16361268]",3.4239382821360116,3.5,10.530035721155455
605,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (1, 5), (2, 3), (2, 4), (3, 4), (4, 5), (4, 6), (5, 6)]",7,11,0.5238095238095238,5,False,False,False,False,False,False,4,3,20,9,11,5,3,2,True,"[ 3.30473425 -2.51042339  1.16001373  0.          0.53969468 -1.12548244
 -1.36853682]","[1.14566059 1.36321533 1.14566059 1.52441676 2.00490804 1.53537417
 1.28964983]",3.4239382821360116,3.5,10.00888530389497
606,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 5), (2, 3), (2, 5), (3, 5), (3, 6), (4, 5), (4, 6)]",7,11,0.5238095238095238,5,False,False,False,False,False,False,4,3,21,9,12,5,1,4,False,"[ 3.34586777  1.          1.06296861 -2.20130173 -1.54701254 -1.
 -0.66052212]","[1.53691616 1.44956232 1.53691616 1.52782346 1.52782346 2.00090376
 1.23772745]",3.4408243629968647,3.5,10.81767277062186
607,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 5), (2, 6), (3, 4), (5, 6)]",7,11,0.5238095238095238,5,False,False,False,False,False,False,5,3,10,4,6,5,0,5,False,"[-1.87740375 -0.47645204  2.          3.35385579 -1.         -1.
 -1.        ]","[1.15024536 1.97324441 1.48681103 1.56189436 1.56189436 1.48681103
 1.48681103]",3.440824362996865,3.5,10.707711570861656
608,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 5), (2, 6), (3, 6), (4, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,23,11,12,5,1,4,False,"[ 3.2736546  -2.24448791 -1.79092423 -1.17363048  1.08349553  0.17713061
  0.67476189]","[1.11475348 1.28094978 1.77245019 1.74477941 1.53082321 1.48921781
 1.48511138]",3.455177354031202,3.5,10.418085256818003
609,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (0, 6), (1, 2), (2, 3), (2, 4), (3, 5), (3, 6), (4, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,23,13,10,5,3,2,True,"[ 3.26234084 -2.78404723 -1.30227234 -0.71098434  1.10419025 -0.
  0.43077283]","[1.47794309 1.15660235 1.31206654 1.54722034 1.18538052 1.39533356
 1.52006144]",3.455177354031202,3.5,9.594607818964842
610,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 6), (1, 4), (2, 4), (2, 5), (2, 6), (3, 5), (3, 6), (4, 5)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,23,10,13,5,1,4,True,"[ 3.26162368 -2.29500374 -1.75649983 -1.06579104  1.20334347  0.65232745
  0.        ]","[1.77416933 1.14634266 1.51220111 1.27202134 1.60034756 1.45288042
 1.47662679]",3.455177354031202,3.5,10.2345892091074
611,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (0, 6), (1, 2), (1, 6), (2, 3), (2, 5), (3, 4), (3, 5), (4, 5)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,21,9,12,5,1,4,False,"[ 3.26472833  1.53781092  0.64906895 -0.70130215 -2.         -1.75030605
 -1.        ]","[1.80514183 1.57361986 1.47784583 1.50964317 1.49679013 1.76205438
 1.2781212 ]",3.455177354031202,3.5,10.903216410107202
612,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 5), (1, 6), (2, 4), (2, 6), (3, 5), (3, 6), (4, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,23,10,13,5,2,3,False,"[ 3.29011909 -2.4311143  -1.65343109 -0.82286675 -0.22879212  1.14383042
  0.70225475]","[1.22010872 1.46016167 1.40582268 1.49221926 1.42383794 1.51308151
 1.75717674]",3.465214055163271,3.5,10.272408516694485
613,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 4), (2, 3), (2, 5), (3, 4), (3, 5), (4, 6), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,23,10,13,5,3,2,True,"[ 3.22731934 -2.45513401 -2.         -0.40125142  0.          1.
  0.62906609]","[1.27066868 1.46039934 1.46039934 1.27066868 1.59554192 1.59554192
 1.05955098]",3.4391575887554255,3.5,9.712770858914954
614,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (1, 4), (1, 5), (2, 3), (2, 4), (2, 6), (3, 4), (3, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,22,10,12,5,3,2,False,"[ 3.25082588 -2.35647141 -1.6651674  -1.          1.26683305 -0.18074975
  0.68472962]","[1.51116571 1.51116571 1.56046451 1.27214267 1.7487646  1.65722925
 1.14384466]",3.449194289887494,3.5,10.40477711818189
615,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 4), (3, 6), (4, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,22,10,12,5,2,3,True,"[ 3.24014837 -2.19532792  1.43518264 -0.7435009   0.26349782 -2.
  0.        ]","[1.15823979 1.27379018 1.49324123 1.63333011 1.63333011 1.34286312
 1.34286312]",3.445140652899133,3.5,9.87765764561538
616,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (0, 6), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,24,10,14,5,3,2,True,"[ 3.26648225 -2.53387728 -1.94559616  0.80779955  0.64394883 -0.23875718
 -0.        ]","[1.73285376 1.51257916 1.34560832 1.12979798 1.12979798 1.42459758
 1.16122648]",3.4551773540312016,3.5,9.436461259155095
617,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 4), (1, 5), (1, 6), (2, 3), (2, 5), (2, 6), (3, 6), (4, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,23,10,13,5,0,5,False,"[ 3.29588142  0.93617947 -1.47887203 -1.75318886  1.2469796  -1.80193774
 -0.44504187]","[1.31036504 1.4763054  1.4763054  1.59055074 1.59055074 1.75700184
 1.75700184]",3.465214055163271,3.5,10.958080984816565
618,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (1, 5), (1, 6), (2, 3), (2, 4), (3, 4), (4, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,20,9,11,5,2,3,True,"[ 3.24680034  1.52044753 -2.51774941 -0.         -1.49713552 -0.75236295
 -0.        ]","[1.09763994 1.58416373 1.09763994 1.52350773 1.58489486 1.36862168
 1.27802785]",3.4491942898874943,3.5,9.534495745379422
619,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (3, 6), (4, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,18,8,10,5,1,4,False,"[ 3.2554211   1.73501247 -2.31813345  0.2000184  -0.60043108 -1.
 -1.27188744]","[1.51854146 1.31072155 1.71994752 1.16631078 1.51854146 1.57873281
 1.56810837]",3.4551773540312016,3.5,10.380903938749272
620,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (1, 6), (2, 3), (2, 4), (3, 4), (3, 5), (4, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,24,11,13,5,0,5,True,"[ 3.30150213 -2.4016795  -1.65970031 -0.          0.75987768  1.
 -1.        ]","[1.13380171 1.55093626 1.13380171 1.74396903 1.74396903 1.5090846
 1.3071973 ]",3.465214055163271,3.5,10.122759633906663
621,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 4), (1, 6), (2, 3), (2, 6), (3, 4), (3, 5), (4, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,23,10,13,5,2,3,True,"[-1.23606798  1.          3.23606798  1.          0.         -2.
 -2.        ]","[1.29442719 1.82776052 1.38054693 1.38054693 1.82776052 1.38054693
 1.38054693]",3.445140652899133,3.5,10.47213595499958
622,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 5), (1, 2), (1, 5), (2, 3), (2, 4), (2, 6), (3, 4), (3, 6), (4, 5), (4, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,5,3,18,8,10,5,1,4,True,"[-1.4860394  -0.66364159  1.83603754  3.31364344 -2.         -1.
  0.        ]","[1.2679734  1.43356898 1.59833248 1.48379284 1.59833248 1.43356898
 1.48379284]",3.465214055163271,3.5000000000000004,10.299361976770992
623,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 5), (1, 2), (1, 4), (1, 6), (2, 3), (2, 5), (2, 6), (3, 4), (4, 5)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,24,15,9,5,4,1,True,"[ 3.23606798 -3.          1.          0.         -1.23606798 -0.
 -0.        ]","[1.0472136  1.4944272  1.4944272  1.0472136  1.04721359 1.0472136
 1.29442719]",3.4451406528991333,3.5,8.472135954999578
624,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 5), (1, 6), (2, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,22,12,10,5,4,1,True,"[-2.87183307 -0.6696008   1.27274428  3.26868959 -1.          0.
  0.        ]","[1.19242041 1.47847533 1.47847533 1.12432833 1.12432833 1.34242
 1.34242   ]",3.4592309910195636,3.5,9.082867728470058
625,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (1, 5), (2, 3), (2, 4), (3, 5), (3, 6), (4, 5), (4, 6)]",7,11,0.5238095238095238,4,False,False,True,False,False,False,3,3,24,24,0,5,5,0,True,"[ 3.22868842 -3.22868842  0.75866402 -0.75866402  0.          0.
 -0.        ]","[0.95715055 1.36669377 0.95715055 1.31032934 1.31032934 0.95715055
 1.11590079]",3.4391575887554255,3.4494897427831788,7.974704881201902
626,"[0, 1, 2, 3, 4, 5, 6]","[(0, 4), (0, 5), (0, 6), (1, 3), (1, 5), (1, 6), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,24,11,13,5,1,4,False,"[ 3.17811731  1.48803015 -2.24632507 -0.14803377 -1.27178862  0.61803399
 -1.61803399]","[1.36140325 1.45293071 1.45293071 1.57870859 1.53401464 1.53401464
 1.65436036]",3.4880338717125854,3.5,10.568362903874373
627,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 5), (0, 6), (1, 2), (1, 5), (1, 6), (2, 3), (2, 4), (3, 4), (4, 5), (4, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,26,13,13,5,4,1,True,"[ 3.176341   -2.8343557  -1.61803399  0.90380903  0.61803399 -0.24579432
 -0.        ]","[1.36855677 1.36855677 1.4869409  1.4869409  1.47992214 1.10272527
 1.10272527]",3.4880338717125854,3.5,9.396368030826853
628,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (0, 5), (1, 3), (1, 4), (2, 3), (2, 5), (3, 6), (4, 6), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,4,3,25,11,14,5,2,3,False,"[-1.85577251  0.67836283  3.17740968 -2.41421356 -1.          0.41421356
  1.        ]","[1.79118787 1.48909444 1.48909444 1.39620324 1.48909444 1.48909444
 1.39620324]",3.4880338717125854,3.5,10.539972138018166
629,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 6), (2, 6), (3, 4), (3, 5), (4, 5), (5, 6)]",7,11,0.5238095238095238,4,False,False,False,False,False,False,5,3,22,10,12,5,0,5,False,"[-1.85577251  0.67836283  3.17740968  1.73205081 -1.73205081 -1.
 -1.        ]","[1.79118787 1.56855376 1.56855376 1.56855376 1.56855376 1.55512187
 1.55512187]",3.4880338717125854,3.5,11.17564662840973
630,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 3), (2, 4), (3, 4)]",7,12,0.5714285714285714,6,False,False,False,False,False,False,4,3,37,15,22,6,0,6,True,"[ 4.10548262  0.77653793 -1.         -1.88202054 -1.         -1.
 -0.        ]","[1.59115639 2.17263287 1.59115639 1.59115639 1.59115639 0.61339132
 0.61339132]",3.1329931618554525,3.4142135623730954,9.764041089714137
631,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4), (3, 5), (4, 6)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,37,15,22,6,0,6,False,"[ 4.10043199  0.33887969 -1.         -1.43931167 -1.61803399 -1.
  0.61803399]","[1.57791843 1.57791843 1.57791843 1.8941114  1.8941114  0.79635662
 0.79635662]",3.1860679774997895,3.5,10.11469132086754
632,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 3), (2, 4), (2, 5), (3, 5)]",7,12,0.5714285714285714,6,False,False,False,False,False,False,3,3,32,14,18,6,0,6,True,"[ 3.95805455 -2.12576019 -1.38719726 -1.23942664 -0.          0.5367597
  0.25756984]","[1.0731208  2.1462416  1.87495593 1.63698434 0.96915814 1.0731208
 0.73118656]",3.18860888936746,3.431851652578137,9.504768169068711
633,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 5), (3, 6)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,3,3,32,14,18,6,0,6,True,"[ 3.9459952  -2.         -1.69399482  0.74799961 -1.          0.
  0.        ]","[1.02452148 1.88877456 1.88877456 1.95602207 0.92374407 1.02452148
 0.68163142]",3.2288624660166,3.4494897427831783,9.387989634111094
634,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4), (4, 5), (4, 6)]",7,12,0.5714285714285714,6,False,False,False,False,False,False,4,3,33,15,18,6,0,6,False,"[ 3.92347251  0.81289165  0.38244621 -0.50178384 -1.75338602 -1.86364052
 -1.        ]","[1.60846433 1.62997946 1.34065825 1.62997946 2.16660022 1.13223104
 0.72970799]",3.2259017809328863,3.5,10.237620750163694
635,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 6), (2, 3), (2, 4), (3, 4), (4, 5)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,33,15,18,6,0,6,False,"[ 3.91181155  0.89050346  0.34995079 -0.43819919 -1.90923381 -1.47835269
 -1.32648012]","[1.60568859 1.93549103 1.3200446  1.59265488 1.91065186 1.16640484
 0.77359579]",3.266494857199121,3.5,10.304531598930222
636,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 6), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 5)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,32,14,18,6,0,6,False,"[ 3.93060578 -2.11733581 -1.37707045 -0.60848304  0.82439404  0.34788947
 -1.        ]","[1.67406159 1.88205167 1.88205167 1.60574567 1.02036177 1.26796002
 0.8735462 ]",3.281955637122727,3.5,10.205778591522765
637,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (0, 5), (0, 6), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4), (4, 5)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,33,15,18,6,0,6,False,"[ 3.9062796   1.         -2.          0.25599806 -0.67021162 -1.49206604
 -1.        ]","[1.95438515 1.62105182 1.39312774 1.62105182 1.8973666  1.07689998
 0.76067221]",3.259645477470337,3.5,10.324555320336756
638,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (3, 4), (4, 5)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,33,15,18,6,0,6,False,"[ 3.89378509  1.07008441 -1.90803924 -1.58569139 -0.69756854  0.22742967
 -1.        ]","[1.65522246 1.59301806 1.74224788 1.59301806 1.90089526 1.10476995
 0.79342665]",3.3142083476100277,3.5,10.382598339773946
639,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (1, 6), (2, 3), (2, 4), (3, 5), (4, 5)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,37,18,19,6,1,5,True,"[ 3.87529676 -2.31584051 -1.45627388 -1.          0.66759278  0.22922485
 -0.        ]","[1.59072676 1.93056374 1.59072676 1.32609064 1.32609064 1.0125883
 0.76744194]",3.298747567686421,3.5,9.54422877531103
640,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 5), (4, 5), (4, 6)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,37,18,19,6,3,3,False,"[ 3.86619826 -2.41421356  0.78924412  0.41421356 -0.65544238 -1.
 -1.        ]","[1.61822748 1.61822748 1.61822748 1.55378234 1.88225508 1.00089386
 0.84769816]",3.2878151453600064,3.5,10.139311887845853
641,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (1, 6), (2, 3), (2, 4), (3, 4), (5, 6)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,5,3,37,15,22,6,0,6,False,"[ 4.05479589  1.16104029 -1.7225931  -0.49324308 -1.         -1.
 -1.        ]","[1.59317851 1.84479837 1.59317851 1.59317851 1.59317851 0.89615976
 1.3180002 ]",3.417761738203301,3.5,10.431672362073556
642,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 5), (3, 4), (3, 5), (4, 5)]",7,12,0.5714285714285714,6,False,False,False,False,False,False,4,3,30,14,16,6,0,6,False,"[ 3.89510652  1.          0.39729507 -2.         -1.         -1.29240159
 -1.        ]","[1.44439429 2.15869336 1.44439429 1.44439429 1.44439429 1.91404619
 0.73448647]",3.2330937435362928,3.5,10.584803170449245
643,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 5), (1, 2), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 5), (5, 6)]",7,12,0.5714285714285714,6,False,False,False,False,False,False,4,3,35,17,18,6,0,6,True,"[ 3.84782074 -2.         -1.8209091  -1.10746277  0.72506797 -0.
  0.35548317]","[1.25869679 1.25869679 1.50788282 1.50788282 1.42729938 2.18394231
 0.71234285]",3.2616372338268587,3.5,9.85674374596402
644,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 6), (3, 6), (5, 6)]",7,12,0.5714285714285714,6,False,False,False,False,False,False,3,3,36,18,18,6,2,4,True,"[ 3.83667821 -2.49565653 -1.70791848  0.3668968   0.         -0.
 -0.        ]","[1.32055883 2.18392602 0.95657117 0.95657117 0.71239285 0.95657116
 1.32055883]",3.255654169683152,3.4494897427831788,8.407150018303598
645,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 5), (1, 2), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (3, 6), (4, 5)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,35,17,18,6,0,6,False,"[ 3.83046544  0.85045492  0.48468699 -2.1429483  -0.33002721 -1.49304856
 -1.19958329]","[1.33097754 1.37393034 1.57074409 1.93127646 1.3893497  1.94098906
 0.79394752]",3.2961052422586805,3.5,10.33121471207971
646,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 5), (4, 6)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,32,14,18,6,0,6,True,"[ 3.9123046   1.06223841 -2.11470561 -1.35655957 -0.         -0.50327783
 -1.        ]","[1.09355437 1.86703109 1.86703109 1.64280201 1.50709315 1.09355437
 0.87801997]",3.351107472362176,3.5,9.94908602777216
647,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (2, 5), (2, 6), (3, 4), (3, 5), (4, 5)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,30,14,16,6,0,6,False,"[ 3.86266855  1.24319996  0.16124774 -1.34096591 -1.92615034 -1.
 -1.        ]","[1.34406156 1.90024443 1.79249548 1.43944195 1.43944195 1.90024443
 0.7183027 ]",3.3184154019110705,3.5,10.534232502909589
648,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 5), (1, 6), (2, 6), (3, 6), (5, 6)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,3,3,36,18,18,6,2,4,True,"[ 3.81527504  0.73889455 -2.57666662 -0.59936653 -1.37813645  0.
 -0.        ]","[1.88110993 1.93920165 0.96047529 0.96047529 0.84658082 0.96047529
 1.56002093]",3.2860391355173424,3.4494897427831788,9.108339190915489
649,"[0, 1, 2, 3, 4, 5, 6]","[(0, 2), (0, 4), (0, 5), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (4, 5)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,35,17,18,6,0,6,False,"[ 3.81051411  1.08379185  0.2921219  -2.14211705 -1.54262321 -1.
 -0.5016876 ]","[1.41961055 1.28348691 1.56357163 1.74640658 1.92822684 1.61508032
 0.8164729 ]",3.341918711123511,3.5,10.372855714789841
650,"[0, 1, 2, 3, 4, 5, 6]","[(0, 2), (0, 4), (0, 5), (0, 6), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (4, 5)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,35,17,18,6,1,5,True,"[ 3.81535737  1.06068731 -1.73982864 -1.13621604 -2.          0.
  0.        ]","[1.7876822  1.23780173 1.4403361  1.23780173 1.9412887  1.4403361
 0.6668428 ]",3.3479017752672187,3.5,9.752089357608456
651,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4), (4, 5), (5, 6)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,33,15,18,6,0,6,True,"[ 3.87438895  1.228666    0.         -0.63596922 -1.91339225 -1.55369348
 -1.        ]","[1.47397472 1.6385627  1.23965386 1.6385627  1.88786626 1.57662599
 0.75086367]",3.3805938457183236,3.5,10.206109892558096
652,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 5), (1, 2), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (4, 5), (5, 6)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,39,21,18,6,1,5,True,"[ 3.78666859 -2.47542042  0.74645069  0.31284014 -1.370539   -0.
 -1.        ]","[1.19138481 1.46475351 1.60013429 1.18040429 1.60013429 1.94377341
 0.71133424]",3.325591615614828,3.5,9.691918836924616
653,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (0, 5), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5), (4, 6)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,38,18,20,6,2,4,False,"[ 3.76444591 -2.37158076 -1.61803399  0.61803399  0.73540194 -0.44742378
 -0.68084332]","[1.61755604 1.34183924 1.61755604 1.34183924 1.89405712 1.57909514
 0.84382088]",3.3155255088734896,3.5,10.235763689546491
654,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (2, 3), (2, 4), (2, 5), (3, 4), (3, 5)]",7,12,0.5714285714285714,5,False,False,False,False,False,False,4,3,38,18,20,6,1,5,True,"[ 3.76826471 -2.26254951 -1.83450523  0.85855466 -0.73296348  0.20319886
  0.        ]","[1.96143205 1.25678173 1.61900557 1.39128847 1.34016734 1.34016734
 0.75119395]",3.319608551471121,3.5,9.660036446550851
